Gender,Age,Country
Male,25-29,Brazil
Male,40-44,Brazil
Male,25-29,Brazil
Female,30-34,Brazil
Female,30-34,Brazil
Male,25-29,Brazil
Male,40-44,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,40-44,Brazil
Male,35-39,Brazil
Male,25-29,Brazil
Male,40-44,Brazil
Male,40-44,Brazil
Male,35-39,Brazil
Male,18-21,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Female,30-34,Brazil
Male,40-44,Brazil
Male,25-29,Brazil
Male,30-34,Brazil
Female,30-34,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,40-44,Brazil
Male,60-69,Brazil
Male,25-29,Brazil
Male,40-44,Brazil
Male,30-34,Brazil
Male,30-34,Brazil
Male,30-34,Brazil
Male,60-69,Brazil
Female,30-34,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Female,25-29,Brazil
Male,18-21,Brazil
Male,30-34,Brazil
Male,30-34,Brazil
Male,40-44,Brazil
Male,40-44,Brazil
Male,35-39,Brazil
Male,25-29,Brazil
Male,18-21,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Female,40-44,Brazil
Male,30-34,Brazil
Male,30-34,Brazil
Male,30-34,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,18-21,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,40-44,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Male,30-34,Brazil
Male,18-21,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Male,40-44,Brazil
Male,25-29,Brazil
Male,30-34,Brazil
Male,30-34,Brazil
Male,40-44,Brazil
Male,25-29,Brazil
Male,40-44,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Male,60-69,Brazil
Male,40-44,Brazil
Male,40-44,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Female,35-39,Brazil
Male,25-29,Brazil
Male,40-44,Brazil
Male,18-21,Brazil
Male,30-34,Brazil
Male,35-39,Brazil
Male,40-44,Brazil
Female,30-34,Brazil
Male,40-44,Brazil
Male,25-29,Brazil
Male,18-21,Brazil
Male,18-21,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,40-44,Brazil
Male,25-29,Brazil
Male,30-34,Brazil
Male,35-39,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Prefer to self-describe,25-29,Brazil
Prefer to self-describe,25-29,Brazil
Male,35-39,Brazil
Female,30-34,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Male,35-39,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Female,25-29,Brazil
Male,30-34,Brazil
Male,18-21,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Male,18-21,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Female,35-39,Brazil
Female,35-39,Brazil
Male,18-21,Brazil
Male,35-39,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,18-21,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Female,25-29,Brazil
Male,30-34,Brazil
Male,35-39,Brazil
Female,25-29,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Male,25-29,Brazil
Male,30-34,Brazil
Male,35-39,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Male,60-69,Brazil
Male,25-29,Brazil
Male,30-34,Brazil
Male,35-39,Brazil
Male,35-39,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,18-21,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,40-44,Brazil
Male,18-21,Brazil
Male,30-34,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,18-21,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,70-79,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Male,30-34,Brazil
Female,25-29,Brazil
Male,40-44,Brazil
Female,18-21,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,30-34,Brazil
Male,40-44,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Male,35-39,Brazil
Male,30-34,Brazil
Male,30-34,Brazil
Male,30-34,Brazil
Male,30-34,Brazil
Male,18-21,Brazil
Male,30-34,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,30-34,Brazil
Male,40-44,Brazil
Male,25-29,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,40-44,Brazil
Male,25-29,Brazil
Female,35-39,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Male,30-34,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Female,25-29,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Female,25-29,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Male,18-21,Brazil
Male,25-29,Brazil
Female,25-29,Brazil
Male,40-44,Brazil
Male,40-44,Brazil
Male,30-34,Brazil
Female,40-44,Brazil
Male,25-29,Brazil
Male,40-44,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Male,30-34,Brazil
Male,18-21,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Male,60-69,Brazil
Male,40-44,Brazil
Male,30-34,Brazil
Male,35-39,Brazil
Male,30-34,Brazil
Male,30-34,Brazil
Male,35-39,Brazil
Male,35-39,Brazil
Female,30-34,Brazil
Male,30-34,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Female,35-39,Brazil
Male,25-29,Brazil
Female,30-34,Brazil
Male,25-29,Brazil
Male,18-21,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Male,40-44,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Male,35-39,Brazil
Female,30-34,Brazil
Female,30-34,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Female,25-29,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,30-34,Brazil
Male,30-34,Brazil
Male,30-34,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Male,40-44,Brazil
Male,35-39,Brazil
Female,25-29,Brazil
Female,25-29,Brazil
Male,30-34,Brazil
Male,35-39,Brazil
Male,40-44,Brazil
Male,25-29,Brazil
Male,30-34,Brazil
Female,25-29,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Female,25-29,Brazil
Male,25-29,Brazil
Female,35-39,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,18-21,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,18-21,Brazil
Male,40-44,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,30-34,Brazil
Male,40-44,Brazil
Male,25-29,Brazil
Male,30-34,Brazil
Male,35-39,Brazil
Female,30-34,Brazil
Male,30-34,Brazil
Female,30-34,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Male,18-21,Brazil
Female,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,30-34,Brazil
Male,30-34,Brazil
Male,30-34,Brazil
Prefer not to say,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Female,18-21,Brazil
Male,18-21,Brazil
Male,35-39,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,60-69,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,25-29,Brazil
Male,40-44,Brazil
Male,25-29,Brazil
Male,35-39,Brazil
Male,18-21,Brazil
Male,25-29,Brazil
Male,18-21,Brazil
Male,30-34,Brazil
Male,25-29,Brazil
Male,30-34,Brazil
Male,30-34,Brazil
Male,35-39,Brazil
Male,30-34,Brazil
Male,30-34,Canada
Female,22-24,Canada
Male,50-54,Canada
Male,22-24,Canada
Male,35-39,Canada
Male,35-39,Canada
Male,25-29,Canada
Female,25-29,Canada
Male,35-39,Canada
Male,25-29,Canada
Male,22-24,Canada
Female,30-34,Canada
Female,50-54,Canada
Male,50-54,Canada
Male,30-34,Canada
Female,50-54,Canada
Male,50-54,Canada
Male,50-54,Canada
Male,22-24,Canada
Female,35-39,Canada
Male,50-54,Canada
Male,30-34,Canada
Male,18-21,Canada
Male,22-24,Canada
Male,25-29,Canada
Male,35-39,Canada
Female,22-24,Canada
Male,25-29,Canada
Male,25-29,Canada
Female,50-54,Canada
Male,50-54,Canada
Male,18-21,Canada
Female,18-21,Canada
Male,18-21,Canada
Female,30-34,Canada
Male,35-39,Canada
Male,25-29,Canada
Male,30-34,Canada
Male,25-29,Canada
Male,35-39,Canada
Male,30-34,Canada
Female,18-21,Canada
Male,25-29,Canada
Male,35-39,Canada
Male,50-54,Canada
Male,30-34,Canada
Male,50-54,Canada
Male,22-24,Canada
Male,30-34,Canada
Male,25-29,Canada
Female,35-39,Canada
Male,35-39,Canada
Male,30-34,Canada
Male,22-24,Canada
Male,50-54,Canada
Female,35-39,Canada
Male,25-29,Canada
Male,30-34,Canada
Male,50-54,Canada
Male,50-54,Canada
Male,50-54,Canada
Female,22-24,Canada
Male,25-29,Canada
Male,35-39,Canada
Male,25-29,Canada
Male,25-29,Canada
Male,18-21,Canada
Male,50-54,Canada
Male,50-54,Canada
Male,30-34,Canada
Male,50-54,Canada
Male,22-24,Canada
Female,50-54,Canada
Male,50-54,Canada
Male,22-24,Canada
Male,50-54,Canada
Male,22-24,Canada
Female,22-24,Canada
Male,30-34,Canada
Male,30-34,Canada
Male,30-34,Canada
Female,50-54,Canada
Male,50-54,Canada
Female,50-54,Canada
Male,35-39,Canada
Male,22-24,Canada
Male,22-24,Canada
Male,22-24,Canada
Female,30-34,Canada
Male,30-34,Canada
Male,30-34,Canada
Male,50-54,Canada
Male,30-34,Canada
Male,30-34,Canada
Female,50-54,Canada
Male,35-39,Canada
Male,35-39,Canada
Male,35-39,Canada
Male,30-34,Canada
Female,22-24,Canada
Female,30-34,Canada
Female,30-34,Canada
Female,30-34,Canada
Male,22-24,Canada
Female,30-34,Canada
Male,35-39,Canada
Male,22-24,Canada
Male,30-34,Canada
Male,35-39,Canada
Male,50-54,Canada
Female,22-24,Canada
Female,22-24,Canada
Male,30-34,Canada
Male,22-24,Canada
Male,35-39,Canada
Male,22-24,Canada
Male,30-34,Canada
Male,30-34,Canada
Male,30-34,Canada
Female,22-24,Canada
Male,30-34,Canada
Male,22-24,Canada
Male,30-34,Canada
Male,35-39,Canada
Male,30-34,Canada
Male,50-54,Canada
Male,35-39,Canada
Male,22-24,Canada
Male,35-39,Canada
Female,35-39,Canada
Male,50-54,Canada
Female,30-34,Canada
Male,25-29,Canada
Male,35-39,Canada
Male,22-24,Canada
Male,22-24,Canada
Female,35-39,Canada
Male,22-24,Canada
Male,30-34,Canada
Female,30-34,Canada
Male,30-34,Canada
Female,25-29,Canada
Male,30-34,Canada
Female,30-34,Canada
Male,30-34,Canada
Male,22-24,Canada
Male,50-54,Canada
Female,30-34,Canada
Prefer not to say,25-29,Canada
Male,25-29,Canada
Male,25-29,Canada
Male,30-34,Canada
Male,22-24,Canada
Male,25-29,Canada
Male,30-34,Canada
Male,50-54,Canada
Female,50-54,Canada
Male,35-39,Canada
Male,30-34,Canada
Male,30-34,Canada
Male,25-29,Canada
Male,25-29,Canada
Male,35-39,Canada
Male,22-24,Canada
Male,35-39,Canada
Male,30-34,Canada
Female,30-34,Canada
Male,30-34,Canada
Male,35-39,Canada
Prefer to self-describe,22-24,Canada
Male,30-34,Canada
Male,35-39,Canada
Male,22-24,Canada
Male,30-34,Canada
Male,25-29,Canada
Male,25-29,Canada
Male,22-24,Canada
Female,25-29,Canada
Male,50-54,Canada
Male,30-34,Canada
Male,35-39,Canada
Male,35-39,Canada
Male,30-34,Canada
Female,25-29,Canada
Male,22-24,Canada
Male,25-29,Canada
Male,22-24,Canada
Male,30-34,Canada
Male,25-29,Canada
Male,30-34,Canada
Male,30-34,Canada
Male,40-44,Canada
Male,40-44,Canada
Male,50-54,Canada
Male,40-44,Canada
Male,22-24,Canada
Male,22-24,Canada
Female,30-34,Canada
Male,30-34,Canada
Female,30-34,Canada
Female,25-29,Canada
Male,30-34,Canada
Male,22-24,Canada
Male,22-24,Canada
Male,25-29,Canada
Male,45-49,Canada
Male,25-29,Canada
Male,45-49,Canada
Male,22-24,Canada
Male,22-24,Canada
Male,25-29,Canada
Male,40-44,Canada
Male,22-24,Canada
Male,30-34,Canada
Male,22-24,Canada
Female,35-39,Canada
Male,40-44,Canada
Male,40-44,Canada
Male,40-44,Canada
Male,30-34,Canada
Male,25-29,Canada
Female,22-24,Canada
Male,25-29,Canada
Male,45-49,Canada
Male,22-24,Canada
Male,25-29,Canada
Male,25-29,Canada
Female,22-24,Canada
Male,45-49,Canada
Male,35-39,Canada
Male,22-24,Canada
Male,22-24,Canada
Prefer to self-describe,22-24,Canada
Female,25-29,Canada
Male,30-34,Canada
Male,30-34,Canada
Male,22-24,Canada
Male,40-44,Canada
Male,40-44,Canada
Male,25-29,Canada
Female,22-24,Canada
Female,40-44,Canada
Male,25-29,Canada
Male,40-44,Canada
Male,40-44,Canada
Female,40-44,Canada
Male,22-24,Canada
Male,22-24,Canada
Male,22-24,Canada
Male,45-49,Canada
Female,25-29,Canada
Male,40-44,Canada
Male,40-44,Canada
Male,40-44,Canada
Male,35-39,Canada
Male,40-44,Canada
Male,40-44,Canada
Male,25-29,Canada
Male,30-34,Canada
Male,25-29,Canada
Male,35-39,Canada
Male,25-29,Canada
Female,25-29,Canada
Male,25-29,Canada
Male,22-24,Canada
Female,25-29,Canada
Male,40-44,Canada
Female,25-29,Canada
Male,25-29,Canada
Male,22-24,Canada
Male,22-24,Canada
Male,35-39,Canada
Male,30-34,Canada
Male,25-29,Canada
Female,25-29,Canada
Male,25-29,Canada
Female,22-24,Canada
Male,30-34,Canada
Female,25-29,Canada
Female,40-44,Canada
Male,25-29,Canada
Male,40-44,Canada
Male,25-29,Canada
Female,25-29,Canada
Male,40-44,Canada
Male,25-29,Canada
Male,30-34,Canada
Male,25-29,Canada
Male,25-29,Canada
Male,25-29,Canada
Female,25-29,Canada
Male,30-34,Canada
Male,25-29,Canada
Female,25-29,Canada
Male,40-44,Canada
Male,25-29,Canada
Male,25-29,Canada
Male,40-44,Canada
Male,40-44,Canada
Male,30-34,Canada
Male,25-29,Canada
Male,40-44,Canada
Male,40-44,Canada
Male,25-29,Canada
Female,40-44,Canada
Male,25-29,Canada
Female,25-29,Canada
Male,25-29,Canada
Male,25-29,Canada
Male,25-29,Canada
Male,35-39,Canada
Male,40-44,Canada
Female,40-44,Canada
Male,40-44,Canada
Female,30-34,Canada
Female,25-29,Canada
Male,25-29,Canada
Male,25-29,Canada
Male,25-29,Canada
Male,25-29,Canada
Male,45-49,Canada
Male,45-49,Canada
Male,30-34,Canada
Male,22-24,Canada
Male,30-34,Canada
Male,25-29,Canada
Male,40-44,Canada
Male,25-29,Canada
Male,22-24,Canada
Male,40-44,Canada
Male,30-34,Canada
Male,40-44,Canada
Female,25-29,Canada
Male,25-29,Canada
Male,22-24,Canada
Female,22-24,Canada
Male,25-29,Canada
Male,22-24,Canada
Prefer not to say,35-39,Canada
Female,30-34,Canada
Male,25-29,Canada
Male,25-29,Canada
Male,25-29,Canada
Male,25-29,Canada
Female,30-34,Canada
Male,25-29,Canada
Male,18-21,Canada
Male,25-29,Canada
Male,25-29,Canada
Male,25-29,Canada
Male,40-44,Canada
Male,25-29,Canada
Male,25-29,Canada
Male,45-49,Canada
Male,40-44,Canada
Male,25-29,Canada
Female,25-29,Canada
Male,25-29,Canada
Male,22-24,Canada
Male,22-24,Canada
Male,22-24,Canada
Male,30-34,Canada
Male,30-34,Canada
Male,25-29,Canada
Male,45-49,Canada
Female,22-24,Canada
Male,45-49,Canada
Female,30-34,Canada
Male,22-24,Canada
Male,25-29,Canada
Male,22-24,Canada
Male,25-29,Canada
Female,22-24,Canada
Male,40-44,Canada
Male,22-24,Canada
Male,30-34,Canada
Male,40-44,Canada
Male,25-29,Canada
Female,25-29,Canada
Male,45-49,Canada
Male,30-34,Canada
Female,25-29,Canada
Male,25-29,Canada
Male,35-39,Canada
Male,22-24,Canada
Male,35-39,Canada
Male,25-29,Canada
Male,25-29,Canada
Male,25-29,Canada
Male,25-29,Canada
Male,30-34,Canada
Female,25-29,Canada
Female,22-24,Canada
Male,45-49,Canada
Male,22-24,Canada
Male,22-24,Canada
Female,25-29,Canada
Male,45-49,Canada
Male,45-49,Canada
Female,35-39,Canada
Male,22-24,Canada
Female,35-39,Canada
Male,25-29,Canada
Female,22-24,Canada
Male,25-29,Canada
Male,30-34,Canada
Female,22-24,Canada
Male,45-49,Canada
Male,45-49,Canada
Male,22-24,Canada
Male,30-34,Canada
Male,22-24,Canada
Male,25-29,Canada
Male,22-24,Canada
Female,25-29,Canada
Male,22-24,Canada
Male,30-34,Canada
Male,25-29,Canada
Male,45-49,Canada
Female,35-39,Canada
Male,22-24,Canada
Male,22-24,Canada
Female,22-24,Canada
Female,22-24,Canada
Female,30-34,Canada
Male,40-44,Canada
Male,22-24,Canada
Female,40-44,Canada
Male,22-24,Canada
Male,30-34,Canada
Female,45-49,Canada
Male,25-29,Canada
Male,30-34,Canada
Male,22-24,Canada
Male,22-24,Canada
Male,25-29,Canada
Male,30-34,Canada
Male,25-29,Canada
Male,25-29,Canada
Female,30-34,Canada
Male,25-29,Canada
Male,45-49,Canada
Male,40-44,Canada
Male,22-24,Canada
Female,25-29,Canada
Male,35-39,Canada
Male,25-29,Canada
Male,25-29,Canada
Female,22-24,Canada
Male,30-34,Canada
Male,45-49,Canada
Male,35-39,Canada
Female,45-49,Canada
Female,25-29,Canada
Male,40-44,Canada
Male,45-49,Canada
Male,25-29,Canada
Male,25-29,Canada
Female,25-29,Canada
Male,25-29,Canada
Male,40-44,Canada
Male,45-49,Canada
Male,25-29,Canada
Female,25-29,Canada
Female,40-44,Canada
Male,25-29,Canada
Male,40-44,Canada
Female,25-29,Canada
Male,40-44,Canada
Female,25-29,Canada
Male,45-49,Canada
Female,25-29,Canada
Male,40-44,Canada
Female,22-24,Canada
Male,45-49,Canada
Female,25-29,Canada
Female,45-49,Canada
Male,40-44,Canada
Male,25-29,Canada
Female,22-24,Canada
Male,22-24,Canada
Male,25-29,Canada
Male,25-29,Canada
Male,40-44,Canada
Male,25-29,Canada
Male,40-44,Canada
Male,40-44,Canada
Prefer to self-describe,25-29,Canada
Male,22-24,Canada
Male,30-34,Canada
Male,25-29,Canada
Male,25-29,Canada
Female,45-49,Canada
Male,30-34,Canada
Male,25-29,Canada
Female,25-29,Canada
Male,22-24,Canada
Male,25-29,Canada
Male,25-29,Canada
Male,22-24,Canada
Male,25-29,Canada
Male,45-49,Canada
Male,22-24,Canada
Male,30-34,Canada
Male,22-24,Canada
Male,45-49,Canada
Male,40-44,Canada
Female,40-44,Canada
Male,40-44,Canada
Female,25-29,Canada
Male,22-24,Canada
Male,22-24,Canada
Female,45-49,Canada
Male,25-29,Canada
Male,30-34,Canada
Male,25-29,Canada
Male,30-34,Canada
Male,25-29,Canada
Male,22-24,Canada
Female,22-24,Canada
Male,40-44,Canada
Male,30-34,Canada
Male,25-29,Canada
Male,45-49,Canada
Male,40-44,Canada
Male,22-24,Canada
Male,25-29,Canada
Male,18-21,Canada
Male,35-39,Canada
Male,55-59,Canada
Male,18-21,Canada
Female,18-21,Canada
Male,18-21,Canada
Female,35-39,Canada
Male,18-21,Canada
Male,18-21,Canada
Female,35-39,Canada
Male,18-21,Canada
Male,18-21,Canada
Male,55-59,Canada
Female,18-21,Canada
Male,18-21,Canada
Male,18-21,Canada
Male,35-39,Canada
Male,18-21,Canada
Male,18-21,Canada
Male,18-21,Canada
Male,60-69,Canada
Male,18-21,Canada
Male,18-21,Canada
Male,18-21,Canada
Male,55-59,Canada
Female,18-21,Canada
Male,18-21,Canada
Male,18-21,Canada
Male,60-69,Canada
Male,18-21,Canada
Male,55-59,Canada
Male,18-21,Canada
Male,55-59,Canada
Female,55-59,Canada
Male,18-21,Canada
Male,18-21,Canada
Male,55-59,Canada
Male,18-21,Canada
Male,18-21,Canada
Female,18-21,Canada
Female,18-21,Canada
Male,35-39,Canada
Female,18-21,Canada
Male,60-69,Canada
Male,18-21,Canada
Male,55-59,Canada
Male,18-21,Canada
Female,18-21,Canada
Male,55-59,Canada
Male,35-39,Canada
Male,55-59,Canada
Male,70-79,Canada
Male,18-21,Canada
Male,18-21,Canada
Male,35-39,Canada
Male,60-69,Canada
Male,55-59,Canada
Male,35-39,Canada
Female,35-39,Canada
Male,55-59,Canada
Male,18-21,Canada
Male,18-21,Canada
Male,18-21,Canada
Male,60-69,Canada
Male,18-21,Canada
Female,18-21,Canada
Male,18-21,Canada
Male,18-21,Canada
Female,55-59,Canada
Prefer not to say,60-69,Canada
Male,18-21,Canada
Male,18-21,Canada
Male,18-21,Canada
Male,18-21,Canada
Male,35-39,Canada
Male,60-69,Canada
Male,55-59,Canada
Male,45-49,Chile
Male,18-21,Chile
Male,30-34,Chile
Male,25-29,Chile
Male,30-34,Chile
Male,25-29,Chile
Male,55-59,Chile
Male,35-39,Chile
Male,25-29,Chile
Male,40-44,Chile
Male,35-39,Chile
Female,35-39,Chile
Male,30-34,Chile
Male,25-29,Chile
Male,40-44,Chile
Male,22-24,Chile
Male,25-29,Chile
Male,22-24,Chile
Female,25-29,Chile
Male,35-39,Chile
Male,22-24,Chile
Male,22-24,Chile
Male,25-29,Chile
Male,30-34,Chile
Male,35-39,Chile
Male,35-39,Chile
Male,35-39,Chile
Male,22-24,Chile
Male,45-49,Chile
Male,22-24,Chile
Male,40-44,Chile
Male,35-39,Chile
Male,35-39,Chile
Male,22-24,Chile
Male,22-24,Chile
Male,22-24,Chile
Female,35-39,Chile
Male,30-34,Chile
Male,25-29,Chile
Male,18-21,Chile
Male,35-39,Chile
Male,30-34,Chile
Male,30-34,Chile
Female,18-21,Chile
Male,35-39,Chile
Male,25-29,Chile
Male,30-34,Chile
Male,25-29,Chile
Male,45-49,Chile
Male,22-24,Chile
Female,45-49,Chile
Male,40-44,Chile
Male,22-24,Chile
Male,25-29,Chile
Male,35-39,Chile
Male,30-34,Chile
Male,40-44,Chile
Male,25-29,Chile
Female,22-24,Chile
Male,30-34,Chile
Female,18-21,Chile
Female,35-39,Chile
Male,30-34,Chile
Male,25-29,Chile
Male,55-59,Chile
Female,22-24,Chile
Male,60-69,Chile
Male,22-24,Chile
Male,30-34,Chile
Male,22-24,Chile
Female,35-39,Chile
Male,22-24,Chile
Male,22-24,Chile
Male,35-39,Chile
Male,25-29,Chile
Male,40-44,Chile
Male,22-24,China
Male,22-24,China
Female,22-24,China
Male,25-29,China
Male,18-21,China
Male,22-24,China
Male,22-24,China
Male,55-59,China
Male,30-34,China
Male,25-29,China
Male,22-24,China
Prefer not to say,30-34,China
Male,35-39,China
Male,25-29,China
Male,18-21,China
Male,25-29,China
Male,22-24,China
Male,25-29,China
Female,22-24,China
Female,22-24,China
Male,22-24,China
Male,18-21,China
Female,25-29,China
Male,22-24,China
Male,22-24,China
Male,25-29,China
Male,18-21,China
Male,22-24,China
Male,22-24,China
Male,22-24,China
Male,22-24,China
Male,25-29,China
Male,30-34,China
Male,25-29,China
Male,18-21,China
Male,25-29,China
Female,25-29,China
Male,22-24,China
Male,25-29,China
Male,22-24,China
Male,22-24,China
Male,18-21,China
Female,40-44,China
Female,18-21,China
Male,35-39,China
Female,30-34,China
Male,22-24,China
Male,22-24,China
Male,25-29,China
Male,25-29,China
Male,25-29,China
Male,22-24,China
Male,25-29,China
Male,25-29,China
Male,25-29,China
Male,25-29,China
Male,18-21,China
Male,18-21,China
Male,22-24,China
Male,22-24,China
Male,22-24,China
Male,25-29,China
Male,22-24,China
Male,22-24,China
Prefer not to say,22-24,China
Male,22-24,China
Male,22-24,China
Male,22-24,China
Male,22-24,China
Male,22-24,China
Male,22-24,China
Male,22-24,China
Male,22-24,China
Male,22-24,China
Male,25-29,China
Female,22-24,China
Female,30-34,China
Male,22-24,China
Female,25-29,China
Male,22-24,China
Male,22-24,China
Male,30-34,China
Male,18-21,China
Male,25-29,China
Female,18-21,China
Female,22-24,China
Male,25-29,China
Male,25-29,China
Male,22-24,China
Male,30-34,China
Male,18-21,China
Male,25-29,China
Male,25-29,China
Female,22-24,China
Female,22-24,China
Male,25-29,China
Male,50-54,China
Male,25-29,China
Male,18-21,China
Male,22-24,China
Male,22-24,China
Male,22-24,China
Female,40-44,China
Male,22-24,China
